speaker_ID,sex,subset,length,origin_path
5104,M,train-clean-100,73520,train-clean-100/5104/33406/5104-33406-0021.flac
5808,M,train-clean-100,73520,train-clean-100/5808/54425/5808-54425-0038.flac
328,F,train-clean-100,73520,train-clean-100/328/129766/328-129766-0010.flac
4195,F,train-clean-100,73600,train-clean-100/4195/17507/4195-17507-0033.flac
1898,F,train-clean-100,73600,train-clean-100/1898/145724/1898-145724-0011.flac
1081,M,train-clean-100,73600,train-clean-100/1081/125237/1081-125237-0019.flac
7278,M,train-clean-100,73600,train-clean-100/7278/246956/7278-246956-0002.flac
730,F,train-clean-100,73680,train-clean-100/730/359/730-359-0035.flac
248,F,train-clean-100,73680,train-clean-100/248/130697/248-130697-0033.flac
163,M,train-clean-100,73680,train-clean-100/163/122947/163-122947-0012.flac
5688,F,train-clean-100,73760,train-clean-100/5688/15787/5688-15787-0030.flac
8975,F,train-clean-100,73760,train-clean-100/8975/270782/8975-270782-0035.flac
5339,F,train-clean-100,73760,train-clean-100/5339/14134/5339-14134-0045.flac
5456,M,train-clean-100,73760,train-clean-100/5456/58161/5456-58161-0019.flac
831,M,train-clean-100,73840,train-clean-100/831/130746/831-130746-0015.flac
2136,M,train-clean-100,73840,train-clean-100/2136/5143/2136-5143-0037.flac
5339,F,train-clean-100,73840,train-clean-100/5339/14134/5339-14134-0032.flac
3259,F,train-clean-100,73920,train-clean-100/3259/158083/3259-158083-0026.flac
27,M,train-clean-100,73920,train-clean-100/27/124992/27-124992-0078.flac
1034,M,train-clean-100,73920,train-clean-100/1034/121119/1034-121119-0084.flac
1034,M,train-clean-100,73920,train-clean-100/1034/121119/1034-121119-0041.flac
322,F,train-clean-100,73920,train-clean-100/322/124146/322-124146-0011.flac
1235,M,train-clean-100,73920,train-clean-100/1235/135884/1235-135884-0036.flac
2843,M,train-clean-100,74000,train-clean-100/2843/152918/2843-152918-0073.flac
2136,M,train-clean-100,74000,train-clean-100/2136/5143/2136-5143-0036.flac
730,F,train-clean-100,74000,train-clean-100/730/358/730-358-0044.flac
254,M,train-clean-100,74000,train-clean-100/254/127705/254-127705-0005.flac
2817,F,train-clean-100,74000,train-clean-100/2817/142371/2817-142371-0010.flac
5514,F,train-clean-100,74080,train-clean-100/5514/19193/5514-19193-0000.flac
6531,F,train-clean-100,74160,train-clean-100/6531/61334/6531-61334-0085.flac
311,M,train-clean-100,74160,train-clean-100/311/124404/311-124404-0080.flac
1502,F,train-clean-100,74160,train-clean-100/1502/122619/1502-122619-0086.flac
2843,M,train-clean-100,74160,train-clean-100/2843/152918/2843-152918-0034.flac
8063,M,train-clean-100,74160,train-clean-100/8063/274115/8063-274115-0018.flac
7635,F,train-clean-100,74160,train-clean-100/7635/105409/7635-105409-0035.flac
4137,F,train-clean-100,74160,train-clean-100/4137/11701/4137-11701-0038.flac
83,F,train-clean-100,74240,train-clean-100/83/9960/83-9960-0036.flac
89,F,train-clean-100,74240,train-clean-100/89/219/89-219-0031.flac
696,F,train-clean-100,74240,train-clean-100/696/93314/696-93314-0064.flac
7635,F,train-clean-100,74240,train-clean-100/7635/105409/7635-105409-0050.flac
4137,F,train-clean-100,74320,train-clean-100/4137/11701/4137-11701-0033.flac
4640,F,train-clean-100,74400,train-clean-100/4640/19188/4640-19188-0003.flac
2136,M,train-clean-100,74400,train-clean-100/2136/5147/2136-5147-0037.flac
2289,M,train-clean-100,74400,train-clean-100/2289/152253/2289-152253-0030.flac
7190,M,train-clean-100,74400,train-clean-100/7190/90542/7190-90542-0072.flac
27,M,train-clean-100,74480,train-clean-100/27/124992/27-124992-0049.flac
7190,M,train-clean-100,74480,train-clean-100/7190/90542/7190-90542-0025.flac
1867,M,train-clean-100,74480,train-clean-100/1867/148436/1867-148436-0036.flac
27,M,train-clean-100,74560,train-clean-100/27/124992/27-124992-0032.flac
201,M,train-clean-100,74560,train-clean-100/201/127786/201-127786-0068.flac
7302,F,train-clean-100,74560,train-clean-100/7302/86815/7302-86815-0039.flac
4441,M,train-clean-100,74640,train-clean-100/4441/76250/4441-76250-0031.flac
307,M,train-clean-100,74640,train-clean-100/307/127535/307-127535-0035.flac
3242,M,train-clean-100,74640,train-clean-100/3242/67168/3242-67168-0020.flac
8095,M,train-clean-100,74720,train-clean-100/8095/274348/8095-274348-0000.flac
6880,M,train-clean-100,74720,train-clean-100/6880/216547/6880-216547-0068.flac
5192,M,train-clean-100,74800,train-clean-100/5192/19397/5192-19397-0057.flac
3723,M,train-clean-100,74800,train-clean-100/3723/171115/3723-171115-0052.flac
730,F,train-clean-100,74800,train-clean-100/730/360/730-360-0011.flac
4898,M,train-clean-100,74800,train-clean-100/4898/28461/4898-28461-0065.flac
8747,M,train-clean-100,74800,train-clean-100/8747/293952/8747-293952-0039.flac
3664,M,train-clean-100,74880,train-clean-100/3664/178355/3664-178355-0019.flac
2391,F,train-clean-100,74880,train-clean-100/2391/145015/2391-145015-0012.flac
3830,M,train-clean-100,74880,train-clean-100/3830/12530/3830-12530-0033.flac
250,F,train-clean-100,74880,train-clean-100/250/142286/250-142286-0011.flac
3983,F,train-clean-100,74960,train-clean-100/3983/5371/3983-5371-0002.flac
1034,M,train-clean-100,74960,train-clean-100/1034/121119/1034-121119-0021.flac
2843,M,train-clean-100,74960,train-clean-100/2843/152918/2843-152918-0008.flac
1098,F,train-clean-100,75040,train-clean-100/1098/133695/1098-133695-0056.flac
8088,M,train-clean-100,75040,train-clean-100/8088/284756/8088-284756-0079.flac
3374,M,train-clean-100,75040,train-clean-100/3374/298032/3374-298032-0017.flac
403,F,train-clean-100,75120,train-clean-100/403/216/403-216-0017.flac
8063,M,train-clean-100,75120,train-clean-100/8063/274117/8063-274117-0002.flac
2159,M,train-clean-100,75120,train-clean-100/2159/179154/2159-179154-0018.flac
8063,M,train-clean-100,75120,train-clean-100/8063/274116/8063-274116-0022.flac
302,F,train-clean-100,75200,train-clean-100/302/123516/302-123516-0024.flac
831,M,train-clean-100,75200,train-clean-100/831/130739/831-130739-0052.flac
460,M,train-clean-100,75200,train-clean-100/460/172359/460-172359-0065.flac
7302,F,train-clean-100,75280,train-clean-100/7302/86815/7302-86815-0020.flac
2911,M,train-clean-100,75280,train-clean-100/2911/15045/2911-15045-0017.flac
5867,F,train-clean-100,75440,train-clean-100/5867/48852/5867-48852-0041.flac
3112,F,train-clean-100,75440,train-clean-100/3112/9554/3112-9554-0023.flac
8324,F,train-clean-100,75440,train-clean-100/8324/286681/8324-286681-0022.flac
229,M,train-clean-100,75520,train-clean-100/229/130880/229-130880-0079.flac
2893,M,train-clean-100,75600,train-clean-100/2893/139322/2893-139322-0020.flac
1926,F,train-clean-100,75600,train-clean-100/1926/147979/1926-147979-0019.flac
8014,F,train-clean-100,75680,train-clean-100/8014/112602/8014-112602-0013.flac
7402,M,train-clean-100,75680,train-clean-100/7402/59171/7402-59171-0030.flac
3830,M,train-clean-100,75680,train-clean-100/3830/12535/3830-12535-0032.flac
4340,F,train-clean-100,75760,train-clean-100/4340/15220/4340-15220-0063.flac
5652,F,train-clean-100,75760,train-clean-100/5652/19215/5652-19215-0016.flac
1963,F,train-clean-100,75760,train-clean-100/1963/147036/1963-147036-0002.flac
5688,F,train-clean-100,75840,train-clean-100/5688/41232/5688-41232-0005.flac
1578,F,train-clean-100,75840,train-clean-100/1578/6379/1578-6379-0015.flac
332,M,train-clean-100,75920,train-clean-100/332/128985/332-128985-0027.flac
5561,F,train-clean-100,75920,train-clean-100/5561/41615/5561-41615-0024.flac
1502,F,train-clean-100,76000,train-clean-100/1502/122619/1502-122619-0087.flac
6531,F,train-clean-100,76000,train-clean-100/6531/61334/6531-61334-0103.flac
3699,M,train-clean-100,76000,train-clean-100/3699/175950/3699-175950-0000.flac
5339,F,train-clean-100,76000,train-clean-100/5339/14134/5339-14134-0024.flac
1578,F,train-clean-100,76000,train-clean-100/1578/140045/1578-140045-0020.flac
1455,M,train-clean-100,76160,train-clean-100/1455/134435/1455-134435-0044.flac
4397,M,train-clean-100,76160,train-clean-100/4397/15666/4397-15666-0026.flac
1963,F,train-clean-100,76160,train-clean-100/1963/142393/1963-142393-0030.flac
4441,M,train-clean-100,76160,train-clean-100/4441/76263/4441-76263-0035.flac
1594,M,train-clean-100,76160,train-clean-100/1594/135914/1594-135914-0040.flac
83,F,train-clean-100,76240,train-clean-100/83/11691/83-11691-0041.flac
5022,F,train-clean-100,76240,train-clean-100/5022/29405/5022-29405-0004.flac
8468,F,train-clean-100,76240,train-clean-100/8468/286673/8468-286673-0009.flac
4051,F,train-clean-100,76240,train-clean-100/4051/11218/4051-11218-0046.flac
7402,M,train-clean-100,76320,train-clean-100/7402/90848/7402-90848-0012.flac
7800,F,train-clean-100,76320,train-clean-100/7800/283478/7800-283478-0005.flac
1898,F,train-clean-100,76320,train-clean-100/1898/145715/1898-145715-0002.flac
6925,M,train-clean-100,76320,train-clean-100/6925/80680/6925-80680-0085.flac
6081,M,train-clean-100,76320,train-clean-100/6081/42010/6081-42010-0005.flac
5104,M,train-clean-100,76400,train-clean-100/5104/33406/5104-33406-0014.flac
27,M,train-clean-100,76400,train-clean-100/27/124992/27-124992-0054.flac
7367,M,train-clean-100,76400,train-clean-100/7367/86737/7367-86737-0098.flac
211,F,train-clean-100,76480,train-clean-100/211/122442/211-122442-0023.flac
198,F,train-clean-100,76480,train-clean-100/198/129977/198-129977-0016.flac
8425,M,train-clean-100,76480,train-clean-100/8425/287387/8425-287387-0031.flac
5808,M,train-clean-100,76480,train-clean-100/5808/54425/5808-54425-0055.flac
7278,M,train-clean-100,76560,train-clean-100/7278/104730/7278-104730-0012.flac
1183,F,train-clean-100,76560,train-clean-100/1183/128659/1183-128659-0001.flac
4014,M,train-clean-100,76640,train-clean-100/4014/186183/4014-186183-0027.flac
6880,M,train-clean-100,76640,train-clean-100/6880/216547/6880-216547-0115.flac
403,F,train-clean-100,76640,train-clean-100/403/128339/403-128339-0013.flac
4898,M,train-clean-100,76640,train-clean-100/4898/28461/4898-28461-0058.flac
3526,F,train-clean-100,76640,train-clean-100/3526/176653/3526-176653-0018.flac
2911,M,train-clean-100,76640,train-clean-100/2911/7601/2911-7601-0001.flac
8465,F,train-clean-100,76720,train-clean-100/8465/246940/8465-246940-0012.flac
254,M,train-clean-100,76720,train-clean-100/254/12312/254-12312-0000.flac
4051,F,train-clean-100,76720,train-clean-100/4051/10927/4051-10927-0002.flac
4195,F,train-clean-100,76720,train-clean-100/4195/17507/4195-17507-0043.flac
730,F,train-clean-100,76720,train-clean-100/730/360/730-360-0020.flac
2136,M,train-clean-100,76800,train-clean-100/2136/5147/2136-5147-0011.flac
3240,M,train-clean-100,76800,train-clean-100/3240/131231/3240-131231-0014.flac
7447,M,train-clean-100,76880,train-clean-100/7447/91186/7447-91186-0015.flac
3440,F,train-clean-100,76880,train-clean-100/3440/171009/3440-171009-0042.flac
1098,F,train-clean-100,76880,train-clean-100/1098/133695/1098-133695-0077.flac
6925,M,train-clean-100,76960,train-clean-100/6925/80680/6925-80680-0024.flac
4640,F,train-clean-100,76960,train-clean-100/4640/19188/4640-19188-0000.flac
118,M,train-clean-100,76960,train-clean-100/118/47824/118-47824-0046.flac
8063,M,train-clean-100,77040,train-clean-100/8063/274112/8063-274112-0040.flac
2843,M,train-clean-100,77120,train-clean-100/2843/152918/2843-152918-0078.flac
1455,M,train-clean-100,77120,train-clean-100/1455/138263/1455-138263-0004.flac
5022,F,train-clean-100,77200,train-clean-100/5022/29405/5022-29405-0020.flac
27,M,train-clean-100,77200,train-clean-100/27/124992/27-124992-0043.flac
1926,F,train-clean-100,77280,train-clean-100/1926/147987/1926-147987-0003.flac
730,F,train-clean-100,77280,train-clean-100/730/360/730-360-0038.flac
103,F,train-clean-100,77280,train-clean-100/103/1241/103-1241-0025.flac
587,F,train-clean-100,77280,train-clean-100/587/54108/587-54108-0039.flac
730,F,train-clean-100,77280,train-clean-100/730/359/730-359-0031.flac
1867,M,train-clean-100,77360,train-clean-100/1867/154071/1867-154071-0035.flac
3526,F,train-clean-100,77440,train-clean-100/3526/175658/3526-175658-0012.flac
3947,F,train-clean-100,77440,train-clean-100/3947/13262/3947-13262-0016.flac
5456,M,train-clean-100,77440,train-clean-100/5456/62014/5456-62014-0010.flac
4640,F,train-clean-100,77520,train-clean-100/4640/19189/4640-19189-0004.flac
1034,M,train-clean-100,77600,train-clean-100/1034/121119/1034-121119-0036.flac
125,F,train-clean-100,77600,train-clean-100/125/121124/125-121124-0075.flac
1578,F,train-clean-100,77600,train-clean-100/1578/6379/1578-6379-0012.flac
2007,F,train-clean-100,77600,train-clean-100/2007/132570/2007-132570-0032.flac
446,M,train-clean-100,77600,train-clean-100/446/123502/446-123502-0049.flac
4859,M,train-clean-100,77760,train-clean-100/4859/29340/4859-29340-0038.flac
1116,F,train-clean-100,77760,train-clean-100/1116/132851/1116-132851-0016.flac
211,F,train-clean-100,77760,train-clean-100/211/122442/211-122442-0065.flac
60,M,train-clean-100,77760,train-clean-100/60/121082/60-121082-0049.flac
5808,M,train-clean-100,77760,train-clean-100/5808/54425/5808-54425-0033.flac
3374,M,train-clean-100,77760,train-clean-100/3374/298025/3374-298025-0022.flac
1447,F,train-clean-100,77760,train-clean-100/1447/130550/1447-130550-0022.flac
831,M,train-clean-100,77760,train-clean-100/831/130739/831-130739-0011.flac
5456,M,train-clean-100,77760,train-clean-100/5456/24741/5456-24741-0021.flac
1363,F,train-clean-100,77840,train-clean-100/1363/135842/1363-135842-0037.flac
1970,F,train-clean-100,77840,train-clean-100/1970/28415/1970-28415-0030.flac
1898,F,train-clean-100,77840,train-clean-100/1898/145720/1898-145720-0011.flac
8797,M,train-clean-100,77920,train-clean-100/8797/294123/8797-294123-0046.flac
4406,M,train-clean-100,77920,train-clean-100/4406/16883/4406-16883-0011.flac
3526,F,train-clean-100,77920,train-clean-100/3526/176653/3526-176653-0038.flac
4014,M,train-clean-100,78000,train-clean-100/4014/186183/4014-186183-0021.flac
1594,M,train-clean-100,78000,train-clean-100/1594/135914/1594-135914-0088.flac
6000,F,train-clean-100,78000,train-clean-100/6000/86686/6000-86686-0017.flac
839,M,train-clean-100,78000,train-clean-100/839/130898/839-130898-0019.flac
4214,F,train-clean-100,78080,train-clean-100/4214/7146/4214-7146-0029.flac
1594,M,train-clean-100,78080,train-clean-100/1594/135914/1594-135914-0106.flac
1334,M,train-clean-100,78080,train-clean-100/1334/135589/1334-135589-0001.flac
3242,M,train-clean-100,78080,train-clean-100/3242/67168/3242-67168-0029.flac
7278,M,train-clean-100,78080,train-clean-100/7278/104730/7278-104730-0019.flac
298,F,train-clean-100,78160,train-clean-100/298/126790/298-126790-0034.flac
4441,M,train-clean-100,78160,train-clean-100/4441/76250/4441-76250-0012.flac
2989,F,train-clean-100,78160,train-clean-100/2989/138035/2989-138035-0053.flac
5514,F,train-clean-100,78160,train-clean-100/5514/19192/5514-19192-0026.flac
4014,M,train-clean-100,78160,train-clean-100/4014/186175/4014-186175-0008.flac
1455,M,train-clean-100,78160,train-clean-100/1455/134435/1455-134435-0073.flac
8088,M,train-clean-100,78240,train-clean-100/8088/284756/8088-284756-0080.flac
2289,M,train-clean-100,78240,train-clean-100/2289/152253/2289-152253-0011.flac
7447,M,train-clean-100,78320,train-clean-100/7447/91186/7447-91186-0008.flac
6531,F,train-clean-100,78320,train-clean-100/6531/61334/6531-61334-0100.flac
8609,M,train-clean-100,78320,train-clean-100/8609/262281/8609-262281-0014.flac
6531,F,train-clean-100,78320,train-clean-100/6531/61334/6531-61334-0122.flac
460,M,train-clean-100,78320,train-clean-100/460/172359/460-172359-0060.flac
5339,F,train-clean-100,78320,train-clean-100/5339/14133/5339-14133-0040.flac
1992,F,train-clean-100,78320,train-clean-100/1992/141719/1992-141719-0045.flac
1594,M,train-clean-100,78320,train-clean-100/1594/135914/1594-135914-0051.flac
5049,M,train-clean-100,78400,train-clean-100/5049/25947/5049-25947-0060.flac
4680,F,train-clean-100,78400,train-clean-100/4680/16041/4680-16041-0003.flac
696,F,train-clean-100,78480,train-clean-100/696/93314/696-93314-0016.flac
226,F,train-clean-100,78480,train-clean-100/226/131532/226-131532-0032.flac
3242,M,train-clean-100,78480,train-clean-100/3242/8112/3242-8112-0032.flac
4051,F,train-clean-100,78480,train-clean-100/4051/11217/4051-11217-0012.flac
2836,F,train-clean-100,78480,train-clean-100/2836/5355/2836-5355-0044.flac
6531,F,train-clean-100,78560,train-clean-100/6531/61334/6531-61334-0068.flac
211,F,train-clean-100,78560,train-clean-100/211/122442/211-122442-0019.flac
211,F,train-clean-100,78560,train-clean-100/211/122442/211-122442-0026.flac
3486,M,train-clean-100,78560,train-clean-100/3486/166446/3486-166446-0001.flac
7635,F,train-clean-100,78560,train-clean-100/7635/105409/7635-105409-0005.flac
4088,F,train-clean-100,78640,train-clean-100/4088/158077/4088-158077-0006.flac
1355,M,train-clean-100,78640,train-clean-100/1355/39947/1355-39947-0046.flac
6531,F,train-clean-100,78640,train-clean-100/6531/61334/6531-61334-0088.flac
1737,F,train-clean-100,78720,train-clean-100/1737/142397/1737-142397-0027.flac
322,F,train-clean-100,78720,train-clean-100/322/124147/322-124147-0023.flac
5514,F,train-clean-100,78800,train-clean-100/5514/19192/5514-19192-0045.flac
5688,F,train-clean-100,78800,train-clean-100/5688/15787/5688-15787-0040.flac
1502,F,train-clean-100,78800,train-clean-100/1502/122619/1502-122619-0024.flac
4441,M,train-clean-100,78800,train-clean-100/4441/76263/4441-76263-0012.flac
4195,F,train-clean-100,78800,train-clean-100/4195/186236/4195-186236-0009.flac
458,M,train-clean-100,78800,train-clean-100/458/126294/458-126294-0009.flac
83,F,train-clean-100,78800,train-clean-100/83/9960/83-9960-0024.flac
4406,M,train-clean-100,78800,train-clean-100/4406/16883/4406-16883-0048.flac
5049,M,train-clean-100,78880,train-clean-100/5049/25947/5049-25947-0089.flac
4137,F,train-clean-100,78880,train-clean-100/4137/11701/4137-11701-0020.flac
1334,M,train-clean-100,78880,train-clean-100/1334/135589/1334-135589-0008.flac
201,M,train-clean-100,78880,train-clean-100/201/122255/201-122255-0000.flac
481,M,train-clean-100,78880,train-clean-100/481/123719/481-123719-0012.flac
2182,F,train-clean-100,78960,train-clean-100/2182/181183/2182-181183-0008.flac
4640,F,train-clean-100,78960,train-clean-100/4640/19187/4640-19187-0033.flac
730,F,train-clean-100,78960,train-clean-100/730/358/730-358-0063.flac
3879,F,train-clean-100,79040,train-clean-100/3879/174923/3879-174923-0057.flac
3259,F,train-clean-100,79040,train-clean-100/3259/158083/3259-158083-0011.flac
6147,F,train-clean-100,79040,train-clean-100/6147/34606/6147-34606-0007.flac
5789,F,train-clean-100,79040,train-clean-100/5789/70653/5789-70653-0013.flac
8088,M,train-clean-100,79040,train-clean-100/8088/284756/8088-284756-0092.flac
2514,M,train-clean-100,79120,train-clean-100/2514/149482/2514-149482-0072.flac
1963,F,train-clean-100,79120,train-clean-100/1963/142393/1963-142393-0001.flac
8838,M,train-clean-100,79121,train-clean-100/8838/298545/8838-298545-0044.flac
4406,M,train-clean-100,79200,train-clean-100/4406/16883/4406-16883-0017.flac
40,F,train-clean-100,79200,train-clean-100/40/121026/40-121026-0007.flac
5561,F,train-clean-100,79200,train-clean-100/5561/39621/5561-39621-0035.flac
3214,M,train-clean-100,79200,train-clean-100/3214/167602/3214-167602-0009.flac
2817,F,train-clean-100,79280,train-clean-100/2817/142380/2817-142380-0024.flac
1502,F,train-clean-100,79280,train-clean-100/1502/122619/1502-122619-0062.flac
4640,F,train-clean-100,79280,train-clean-100/4640/19188/4640-19188-0004.flac
328,F,train-clean-100,79280,train-clean-100/328/129766/328-129766-0079.flac
5393,F,train-clean-100,79280,train-clean-100/5393/19218/5393-19218-0029.flac
458,M,train-clean-100,79360,train-clean-100/458/126294/458-126294-0011.flac
211,F,train-clean-100,79440,train-clean-100/211/122425/211-122425-0074.flac
5339,F,train-clean-100,79440,train-clean-100/5339/14133/5339-14133-0001.flac
8419,M,train-clean-100,79440,train-clean-100/8419/286676/8419-286676-0028.flac
27,M,train-clean-100,79440,train-clean-100/27/124992/27-124992-0014.flac
3723,M,train-clean-100,79440,train-clean-100/3723/171115/3723-171115-0001.flac
6925,M,train-clean-100,79440,train-clean-100/6925/80680/6925-80680-0007.flac
198,F,train-clean-100,79440,train-clean-100/198/209/198-209-0038.flac
3879,F,train-clean-100,79520,train-clean-100/3879/173592/3879-173592-0030.flac
7190,M,train-clean-100,79520,train-clean-100/7190/90543/7190-90543-0012.flac
8063,M,train-clean-100,79520,train-clean-100/8063/274112/8063-274112-0024.flac
5104,M,train-clean-100,79520,train-clean-100/5104/33406/5104-33406-0008.flac
730,F,train-clean-100,79520,train-clean-100/730/359/730-359-0042.flac
4481,F,train-clean-100,79521,train-clean-100/4481/17498/4481-17498-0033.flac
3235,F,train-clean-100,79600,train-clean-100/3235/28452/3235-28452-0014.flac
8324,F,train-clean-100,79600,train-clean-100/8324/286681/8324-286681-0019.flac
328,F,train-clean-100,79680,train-clean-100/328/129766/328-129766-0090.flac
201,M,train-clean-100,79680,train-clean-100/201/127786/201-127786-0049.flac
198,F,train-clean-100,79680,train-clean-100/198/126831/198-126831-0039.flac
39,F,train-clean-100,79680,train-clean-100/39/121915/39-121915-0004.flac
5393,F,train-clean-100,79680,train-clean-100/5393/19218/5393-19218-0013.flac
5652,F,train-clean-100,79680,train-clean-100/5652/19215/5652-19215-0027.flac
5561,F,train-clean-100,79760,train-clean-100/5561/39621/5561-39621-0039.flac
7402,M,train-clean-100,79760,train-clean-100/7402/90848/7402-90848-0045.flac
198,F,train-clean-100,79760,train-clean-100/198/126831/198-126831-0048.flac
7059,F,train-clean-100,79760,train-clean-100/7059/77900/7059-77900-0041.flac
